dpd_5_cnt,dpd_15_cnt,dpd_30_cnt,close_loans_cnt,payment_type_1,payment_type_2,payment_type_3,past_billings_cnt,age,gender,bad_flag,score_combined,has_overdue_info
,,,1.0,0,3,0,3.0,36,0,0,582.8206350320019,0
1.0,1.0,0.0,0.0,0,2,0,2.0,28,1,0,641.8821585358019,1
,,,1.0,1,2,0,3.0,34,0,0,575.3420005899792,0
,,,1.0,0,2,6,6.0,24,0,0,609.6813930872381,0
,,,0.0,0,2,0,2.0,34,0,0,537.7649431846062,0
,,,1.0,3,0,0,3.0,30,1,0,552.8617591353388,0
2.0,0.0,0.0,0.0,0,5,0,5.0,29,1,1,488.80104480947614,1
,,,0.0,0,1,0,1.0,65,0,0,626.1964441332337,0
,,,2.0,0,9,0,9.0,37,0,0,606.844719777903,0
,,,1.0,0,0,0,3.0,31,1,0,568.5420359730963,0
,,,2.0,0,6,0,6.0,35,0,0,559.8665713017592,0
,,,0.0,0,2,0,2.0,21,0,0,523.421603207756,0
,,,1.0,0,4,0,3.0,36,0,0,558.9857020954623,0
,,,1.0,1,0,2,3.0,49,0,0,540.2900786159839,0
,,,0.0,0,0,0,,26,1,1,497.5934834869384,0
,,,0.0,0,0,0,,25,0,0,636.1174903214848,0
1.0,0.0,0.0,0.0,0,7,0,6.0,25,0,0,563.8871492935205,1
,,,0.0,0,0,3,3.0,41,1,0,585.6878937570042,0
,,,1.0,0,3,0,3.0,30,0,0,590.3764062184953,0
,,,0.0,0,2,0,2.0,23,0,1,466.1900574008522,0
,,,0.0,0,5,0,5.0,33,1,0,585.6878937570042,0
,,,0.0,0,1,0,1.0,41,0,0,554.3939804407863,0
1.0,0.0,0.0,1.0,0,6,0,6.0,28,0,0,539.4404955212825,1
,,,0.0,2,0,0,2.0,38,0,0,615.275435199675,0
,,,1.0,0,3,0,3.0,65,0,0,593.1157199082634,0
,,,0.0,0,4,0,4.0,39,0,0,619.6558545510832,0
,,,0.0,0,1,0,1.0,49,1,0,577.0790910711745,0
,,,1.0,0,3,0,3.0,53,0,0,639.4927671355108,0
1.0,0.0,0.0,4.0,0,12,0,11.0,23,0,0,549.9945004103366,1
,,,0.0,0,0,0,,62,1,1,517.5464974877998,0
3.0,0.0,0.0,1.0,0,6,3,9.0,23,0,1,579.8754054014169,1
,,,3.0,0,0,5,5.0,26,0,0,634.3876080519926,0
,,,0.0,0,5,0,4.0,52,0,0,568.396683305495,0
,,,0.0,0,1,0,1.0,32,0,0,615.275435199675,0
1.0,0.0,0.0,1.0,0,4,2,6.0,27,0,0,567.4450271819936,1
,,,2.0,5,2,0,6.0,32,0,0,549.7311607367926,0
,,,1.0,0,2,0,3.0,25,1,0,594.2269247222166,0
,,,0.0,0,3,0,1.0,20,0,0,526.0792554637613,0
1.0,0.0,0.0,1.0,0,7,0,6.0,40,0,0,586.6270491898651,1
,,,0.0,0,1,0,1.0,31,0,0,593.5029472394731,0
,,,2.0,0,4,0,5.0,42,0,0,651.8450952630212,0
1.0,0.0,0.0,2.0,0,14,0,13.0,18,0,1,541.7794137059703,1
,,,0.0,0,3,0,3.0,34,0,0,634.3876080519926,0
,,,1.0,0,1,0,,27,0,0,611.1168235858707,0
,,,1.0,0,3,0,3.0,23,0,0,564.7260131334367,0
,,,1.0,0,7,0,6.0,27,0,0,653.280525761654,0
1.0,0.0,0.0,0.0,0,0,2,2.0,24,0,1,492.955855347064,1
3.0,2.0,1.0,2.0,1,5,4,10.0,28,0,0,595.8134257114565,1
1.0,0.0,0.0,0.0,0,4,0,3.0,28,0,0,595.8134257114565,1
,,,0.0,0,4,0,4.0,44,0,0,603.4486052794903,0
,,,0.0,0,4,0,3.0,29,0,0,619.6508096696714,0
,,,0.0,0,1,0,1.0,39,0,0,601.9791121973982,0
,,,1.0,0,0,0,1.0,34,1,0,452.3603748072472,0
,,,0.0,0,5,0,5.0,28,0,0,447.1529539912179,0
,,,4.0,0,10,0,10.0,48,1,0,521.1360152246979,0
,,,1.0,0,3,0,3.0,59,0,0,657.1695094891958,0
,,,0.0,1,0,5,5.0,28,0,0,588.6346671618082,0
,,,3.0,0,9,0,9.0,62,0,0,636.4370701143151,0
,,,1.0,0,3,0,6.0,41,0,0,619.6558545510832,0
4.0,0.0,0.0,1.0,0,13,0,11.0,43,0,0,577.4430334883139,1
,,,0.0,0,2,0,2.0,51,0,0,643.8731864869187,0
,,,2.0,0,7,0,6.0,29,0,0,572.6966468517686,0
,,,1.0,0,3,0,3.0,23,1,0,579.3729213324838,0
,,,0.0,3,0,0,3.0,48,0,0,585.9929698540457,0
,,,5.0,0,19,0,16.0,36,0,0,544.4004582978997,0
,,,1.0,0,3,0,3.0,40,0,0,616.7108656983075,0
,,,0.0,0,4,0,5.0,51,1,0,590.6002388240968,0
,,,1.0,0,3,0,3.0,46,0,0,606.2756279993458,0
1.0,1.0,0.0,3.0,12,0,0,9.0,51,0,0,608.2442337769676,1
,,,1.0,0,2,0,3.0,24,0,0,557.4141273766304,0
,,,0.0,0,2,0,2.0,21,0,0,502.8084709976394,0
,,,0.0,0,5,0,5.0,40,0,0,571.2612163531361,0
,,,0.0,0,0,3,3.0,32,0,0,517.5664837849877,0
,,,0.0,0,5,0,5.0,35,0,0,575.0899935972541,0
,,,1.0,0,5,0,5.0,31,0,0,612.3230903950008,0
,,,1.0,0,3,0,3.0,26,0,0,601.9791121973982,0
,,,2.0,0,2,0,4.0,28,0,0,502.45056594210746,0
,,,0.0,0,1,0,1.0,23,1,1,548.7031475215347,0
,,,2.0,0,4,0,4.0,23,0,0,610.4908995285738,0
,,,2.0,0,8,0,8.0,61,0,0,596.4648250807322,0
,,,0.0,0,5,0,4.0,25,0,0,632.9521775533601,0
,,,3.0,0,13,0,11.0,34,0,0,513.7500105709005,0
,,,0.0,0,1,1,2.0,28,0,0,601.9791121973982,0
1.0,1.0,0.0,4.0,0,11,0,8.0,27,0,0,571.2612163531361,1
,,,3.0,24,4,0,9.0,32,0,0,623.7769534877841,0
,,,1.0,0,8,0,4.0,29,0,0,612.3230903950008,0
,,,4.0,0,10,0,10.0,44,1,0,599.4929842505511,0
,,,0.0,0,1,2,3.0,31,1,1,493.8091296194064,0
,,,0.0,0,4,0,4.0,27,0,0,648.4181706550072,0
1.0,0.0,0.0,2.0,0,5,0,6.0,44,1,0,610.3941087217587,1
,,,1.0,0,3,0,3.0,30,0,0,502.45056594210746,0
,,,1.0,0,3,0,3.0,30,0,1,513.7500105709005,0
,,,0.0,0,2,0,2.0,43,0,0,612.2197381784796,0
,,,0.0,0,2,0,1.0,37,0,0,572.6966468517686,0
1.0,1.0,0.0,1.0,0,2,1,3.0,26,0,0,511.6369424636986,1
,,,1.0,0,2,3,4.0,27,1,0,631.016908700912,0
,,,0.0,0,0,3,3.0,34,0,0,595.8134257114565,0
,,,2.0,0,8,0,8.0,24,0,0,539.5696994231819,0
,,,1.0,3,0,0,3.0,31,0,0,,0
,,,4.0,3,6,0,8.0,19,0,0,541.7794137059703,0
,,,2.0,0,6,0,6.0,48,0,0,551.956229484393,0
,,,0.0,0,2,0,2.0,39,0,0,539.1712665597291,0
1.0,1.0,0.0,1.0,0,4,0,4.0,32,0,0,608.0134739099299,1
,,,0.0,0,1,0,1.0,24,0,0,570.7456576540362,0
1.0,1.0,0.0,1.0,0,5,0,5.0,56,0,0,496.8738556970743,1
,,,0.0,0,0,1,1.0,33,0,0,538.5853092572225,0
,,,3.0,0,9,0,7.0,21,0,0,494.7069100337142,0
,,,4.0,0,11,0,11.0,34,0,0,588.6346671618082,0
,,,1.0,0,2,0,2.0,33,0,0,559.1322117988092,0
,,,2.0,5,0,0,5.0,49,1,0,607.7722958763472,0
,,,0.0,0,3,0,2.0,57,0,0,658.6049399878282,0
,,,0.0,0,0,2,1.0,23,1,0,552.8617591353388,0
,,,2.0,0,9,0,12.0,24,0,0,595.8134257114565,0
,,,0.0,0,1,0,1.0,29,0,0,525.5049098394803,0
,,,0.0,0,3,0,2.0,34,0,0,556.1869821682243,0
,,,0.0,0,0,1,1.0,26,0,0,618.2204240524505,0
,,,0.0,0,0,2,1.0,33,0,0,572.6966468517686,0
,,,7.0,0,13,0,8.0,25,0,0,572.6966468517686,0
,,,2.0,1,8,0,8.0,35,0,0,612.2197381784796,0
,,,2.0,0,9,0,9.0,48,0,0,634.3876080519926,0
,,,1.0,0,3,0,3.0,56,0,0,651.2721758317459,0
,,,1.0,0,0,3,3.0,33,0,0,616.7108656983075,0
,,,2.0,0,8,0,7.0,51,0,0,,0
,,,0.0,0,1,0,1.0,35,0,0,557.2622106892936,0
,,,2.0,0,0,5,5.0,25,0,0,568.1234134839351,0
,,,0.0,0,4,0,4.0,26,0,0,612.2197381784796,0
,,,1.0,0,10,0,10.0,23,0,0,522.1502417985718,0
1.0,0.0,0.0,0.0,2,2,0,2.0,21,0,1,541.7794137059703,1
,,,3.0,0,8,0,8.0,53,0,0,612.6320090802743,0
1.0,1.0,0.0,4.0,0,10,0,9.0,40,0,0,601.9791121973982,1
,,,1.0,0,3,0,3.0,46,0,0,600.5436816987657,0
,,,0.0,0,1,0,1.0,43,0,1,446.7681172468389,0
,,,1.0,0,0,3,3.0,34,0,0,612.3230903950008,0
2.0,2.0,1.0,2.0,1,8,0,7.0,32,0,0,609.2637543201674,1
,,,0.0,3,0,0,4.0,27,0,0,581.0330070774284,0
,,,0.0,0,0,3,3.0,23,1,0,574.7651560118072,0
,,,0.0,0,3,0,3.0,33,1,0,591.281935869441,0
,,,2.0,0,6,0,6.0,57,1,0,612.4435707840813,0
,,,0.0,0,2,0,2.0,46,0,1,455.7684383720417,0
1.0,0.0,0.0,3.0,0,9,0,9.0,36,0,0,473.4451807257268,1
,,,0.0,0,2,0,2.0,36,1,0,621.9542622753378,0
,,,0.0,0,1,0,,52,0,0,620.0307576472921,0
,,,0.0,0,1,0,,60,0,0,640.9281976341432,0
,,,1.0,0,6,0,6.0,54,0,0,658.6049399878282,0
,,,0.0,0,1,0,1.0,34,0,0,584.2180013954701,0
,,,1.0,0,0,1,4.0,30,0,0,579.8754054014169,0
,,,0.0,0,1,0,1.0,23,0,0,585.9929698540457,0
,,,1.0,0,6,0,6.0,35,0,0,588.4146771444388,0
,,,0.0,0,1,0,,31,0,0,572.6966468517686,0
,,,0.0,0,1,0,1.0,31,1,0,547.7801409446199,0
,,,0.0,0,0,5,5.0,30,0,0,634.3876080519926,0
,,,1.0,2,1,0,3.0,34,1,0,606.8257484066336,0
4.0,0.0,0.0,2.0,0,7,0,7.0,26,0,0,547.9394612144441,1
,,,0.0,0,5,0,4.0,36,0,0,609.6813930872381,0
,,,0.0,0,5,0,5.0,36,0,0,463.05755113520433,0
,,,4.0,0,8,0,7.0,51,1,0,541.0201135283212,0
,,,1.0,0,0,3,3.0,25,1,0,608.9586782231262,0
,,,0.0,0,1,0,1.0,43,1,1,576.5501823685315,0
,,,1.0,0,3,0,3.0,55,0,0,658.6049399878282,0
,,,1.0,0,3,0,3.0,23,0,1,627.0548438959104,0
,,,0.0,0,2,0,1.0,39,1,0,527.1730919051913,0
2.0,2.0,1.0,1.0,0,4,2,6.0,19,0,1,534.0498891820932,1
,,,0.0,0,0,0,,26,0,0,613.6083921554282,0
,,,0.0,0,1,0,1.0,40,0,0,625.6194133972778,0
,,,0.0,0,1,0,1.0,25,0,0,578.2906889642055,0
,,,1.0,0,3,0,3.0,38,1,0,524.4877432045088,0
,,,1.0,5,1,2,7.0,46,0,0,608.7767681988063,0
,,,1.0,0,0,5,3.0,51,0,0,619.1669715221642,0
,,,4.0,1,13,0,12.0,37,0,0,591.8118367171278,0
,,,1.0,0,3,0,3.0,38,0,0,571.2612163531361,0
,,,1.0,0,4,0,6.0,36,0,0,653.280525761654,0
,,,0.0,1,0,0,1.0,23,1,0,608.9586782231262,0
,,,4.0,0,9,0,9.0,36,0,0,601.9791121973982,0
,,,1.0,0,6,0,6.0,41,0,0,571.2612163531361,0
,,,1.0,0,2,1,3.0,32,1,0,577.9856128671641,0
1.0,0.0,0.0,0.0,0,2,1,3.0,26,0,0,560.5704185326739,1
1.0,0.0,0.0,2.0,0,7,0,7.0,30,1,0,482.3575218958394,1
1.0,1.0,1.0,4.0,0,14,0,13.0,33,0,0,598.4064578861005,1
,,,3.0,0,6,1,7.0,33,0,0,562.0802176646262,0
,,,2.0,0,9,0,9.0,27,0,0,612.3230903950008,0
,,,1.0,0,7,0,7.0,43,1,0,463.3683139043932,0
,,,2.0,5,0,0,5.0,33,0,0,623.7119556902528,0
,,,1.0,0,3,0,3.0,35,0,0,585.4694475138538,0
,,,0.0,0,0,6,5.0,27,0,0,572.6966468517686,0
,,,2.0,4,3,0,8.0,33,0,0,588.6555455610842,0
,,,2.0,0,0,12,11.0,48,0,0,568.0888815310922,0
,,,1.0,0,3,0,3.0,35,0,0,572.6966468517686,0
,,,0.0,0,1,0,1.0,22,0,1,452.2700295855345,0
,,,1.0,0,5,6,10.0,30,0,0,590.3764062184953,0
,,,0.0,0,3,0,2.0,31,0,1,611.1168235858707,0
,,,1.0,5,3,0,8.0,52,0,0,624.7610136346011,0
,,,7.0,0,0,12,11.0,38,0,0,574.8500013136697,0
1.0,0.0,0.0,0.0,0,1,0,2.0,33,0,0,547.6824773953707,1
1.0,1.0,0.0,8.0,3,5,10,16.0,55,0,0,584.0839032375949,1
,,,1.0,0,6,0,6.0,51,0,0,,0
,,,1.0,0,6,0,7.0,45,0,0,604.362365223515,0
1.0,1.0,1.0,2.0,0,10,0,5.0,31,0,0,563.0722690793208,1
,,,0.0,0,2,0,2.0,33,1,1,479.41253304306366,0
1.0,0.0,0.0,1.0,2,0,0,3.0,44,0,0,607.5215643375352,1
1.0,1.0,1.0,1.0,0,6,0,6.0,34,1,1,479.41253304306366,1
,,,0.0,0,3,0,3.0,34,0,0,627.0548438959104,0
1.0,1.0,0.0,0.0,0,4,0,3.0,56,0,0,543.2192462194561,1
,,,0.0,2,0,0,2.0,32,0,0,539.2410206716355,0
,,,4.0,0,4,8,13.0,26,0,0,611.1168235858707,0
,,,0.0,0,0,3,2.0,32,0,0,615.0826211832498,0
,,,0.0,0,0,1,4.0,35,1,0,587.1233242556367,0
,,,0.0,0,4,0,2.0,36,0,0,581.0816722105469,0
,,,1.0,0,3,0,3.0,24,0,0,572.2820250977394,0
,,,0.0,0,0,0,1.0,44,0,0,635.6037834079689,0
,,,2.0,0,11,0,12.0,60,0,0,576.8019929942487,0
,,,9.0,0,9,2,9.0,22,0,0,571.0137570182867,0
,,,1.0,0,3,0,3.0,40,1,0,520.7838177687569,0
,,,1.0,0,0,0,1.0,44,0,0,570.5849477404528,0
,,,1.0,0,0,3,3.0,29,0,0,625.6194133972778,0
3.0,2.0,1.0,5.0,1,14,0,14.0,27,0,0,576.9286089663839,1
,,,0.0,0,1,0,,47,1,0,601.6259140670437,0
,,,0.0,0,2,0,2.0,31,0,0,526.9403403381131,0
,,,1.0,0,0,3,3.0,42,0,0,645.9477616055716,0
,,,0.0,0,5,0,5.0,34,0,0,630.8192477368675,0
1.0,1.0,1.0,1.0,0,13,0,11.0,29,0,0,587.2201150624518,1
,,,2.0,0,8,0,7.0,40,0,0,544.1793513696593,0
,,,1.0,0,4,0,4.0,43,0,0,632.9521775533601,0
,,,0.0,0,1,0,1.0,32,0,0,619.4365994084268,0
,,,1.0,0,7,0,7.0,33,1,0,477.9027339111114,0
,,,3.0,0,15,0,15.0,44,0,0,634.3876080519926,0
1.0,0.0,0.0,2.0,0,9,0,8.0,33,0,0,653.280525761654,1
,,,2.0,0,8,0,9.0,21,1,0,542.4951463535323,0
,,,1.0,0,6,0,6.0,43,0,0,611.1168235858707,0
,,,0.0,0,0,3,3.0,23,0,0,600.5436816987657,0
,,,0.0,0,1,0,2.0,35,1,0,580.6712813052325,0
,,,0.0,0,0,2,1.0,43,0,0,530.4838257889994,0
,,,1.0,0,11,0,7.0,31,0,0,603.1581353724912,0
,,,2.0,1,9,0,10.0,39,0,0,554.8268435257341,0
,,,5.0,0,0,11,7.0,28,0,0,600.5436816987657,0
,,,0.0,0,1,0,1.0,55,0,0,657.1695094891958,0
1.0,1.0,0.0,1.0,0,6,0,6.0,33,0,0,588.6346671618082,1
,,,1.0,6,2,0,6.0,41,0,0,616.7108656983075,0
,,,0.0,0,1,0,,40,0,0,635.6037834079689,0
,,,0.0,0,0,1,,34,0,0,570.7456576540362,0
0.0,1.0,0.0,3.0,0,12,0,11.0,51,0,0,623.7951614882493,1
,,,0.0,0,0,2,2.0,27,1,0,598.045608246966,0
,,,0.0,0,1,0,,34,0,0,549.6396722056377,0
,,,0.0,0,2,0,2.0,31,0,0,604.8840357781229,0
,,,1.0,0,0,4,5.0,30,0,0,542.4415054590753,0
,,,0.0,0,2,0,1.0,31,0,0,616.7108656983075,0
,,,8.0,0,13,2,14.0,41,1,0,552.3135457560577,0
,,,0.0,0,4,0,3.0,35,0,0,597.3232248434088,0
,,,2.0,0,9,0,8.0,41,1,0,552.3135457560577,0
,,,0.0,0,2,0,2.0,38,0,0,596.3850700849613,0
,,,0.0,0,2,0,2.0,34,0,0,548.206872455763,0
1.0,0.0,0.0,1.0,0,6,0,6.0,35,1,0,565.8683130399802,1
,,,4.0,0,10,0,10.0,36,0,0,619.6558545510832,0
,,,0.0,0,2,0,2.0,32,0,0,582.4684375760609,0
,,,2.0,0,4,0,5.0,53,0,0,603.6801117251298,0
,,,0.0,0,5,0,5.0,31,0,0,548.7756943056023,0
,,,1.0,0,7,0,7.0,61,0,0,611.6457322885137,0
,,,1.0,0,3,0,3.0,18,0,1,,0
,,,0.0,0,2,0,2.0,39,0,0,610.8876598963683,0
,,,1.0,0,3,0,7.0,30,0,0,464.78743340469634,0
,,,0.0,0,2,0,2.0,42,0,0,531.7022209271669,0
,,,1.0,0,4,0,3.0,60,0,0,658.3856848451719,0
,,,0.0,0,2,0,1.0,25,0,0,557.3932489773542,0
,,,0.0,0,2,0,2.0,53,0,0,596.692871859364,0
,,,5.0,81,0,0,14.0,33,0,0,588.5313149452869,0
,,,1.0,0,5,1,6.0,31,0,0,634.3876080519926,0
,,,1.0,0,5,0,5.0,27,0,0,632.9521775533601,0
,,,1.0,0,11,0,11.0,46,0,0,588.5313149452869,0
,,,2.0,0,10,0,9.0,46,0,0,502.0935667355366,0
,,,0.0,0,2,0,2.0,31,0,0,629.3059978026895,0
1.0,1.0,1.0,1.0,0,3,0,3.0,21,0,1,475.19978310806687,1
,,,2.0,0,1,0,4.0,29,0,0,597.1945765262967,0
,,,1.0,0,0,6,6.0,33,0,0,612.2197381784796,0
,,,2.0,2,0,7,9.0,25,0,0,569.2550830681716,0
,,,2.0,0,6,0,6.0,46,0,0,600.5436816987657,0
,,,0.0,0,2,0,1.0,41,0,0,600.4885376115335,0
,,,1.0,0,3,0,3.0,31,0,0,616.4441893317019,0
,,,0.0,0,1,0,1.0,59,0,0,650.5793539571719,0
1.0,1.0,1.0,4.0,1,11,0,10.0,24,1,0,610.3941087217587,1
,,,0.0,0,0,1,2.0,26,0,0,517.8026289496404,0
,,,0.0,0,3,0,2.0,38,0,0,601.9791121973982,0
,,,0.0,1,2,0,3.0,36,0,0,615.275435199675,0
,,,0.0,0,0,1,,24,1,1,503.7587482218666,0
,,,1.0,0,0,3,3.0,32,0,0,508.9622674543773,0
2.0,1.0,1.0,0.0,5,0,0,4.0,25,0,0,515.064846211995,1
,,,0.0,0,1,0,1.0,18,0,1,500.0131488124408,0
,,,4.0,0,9,0,7.0,25,0,0,609.6813930872381,0
,,,4.0,0,14,0,10.0,50,0,0,635.3341555217064,0
,,,0.0,0,3,0,1.0,24,0,0,549.9945004103366,0
,,,0.0,0,2,0,2.0,27,0,0,595.970448330932,0
,,,0.0,0,1,0,1.0,28,0,0,597.1945765262967,0
,,,0.0,0,3,0,4.0,32,0,0,574.7223286490803,0
,,,1.0,0,5,0,6.0,29,0,0,625.6194133972778,0
1.0,1.0,0.0,3.0,0,9,0,9.0,35,0,0,592.3440561631735,1
,,,0.0,0,2,0,2.0,38,0,0,610.8876598963683,0
,,,2.0,0,2,3,5.0,28,0,0,632.9521775533601,0
,,,4.0,0,0,15,8.0,28,0,0,627.0548438959104,0
1.0,1.0,0.0,1.0,0,7,0,5.0,30,0,0,587.1992366631756,1
,,,0.0,10,0,0,5.0,54,0,0,607.0230135395798,0
,,,0.0,0,1,0,1.0,30,0,0,625.6194133972778,0
,,,0.0,0,1,0,1.0,31,0,0,602.3681472452053,0
,,,2.0,0,9,0,9.0,43,0,0,632.9521775533601,0
,,,2.0,0,7,0,7.0,58,0,0,651.2721758317459,0
1.0,0.0,0.0,2.0,6,0,0,6.0,24,0,0,610.6991848188003,1
,,,2.0,0,5,0,6.0,45,0,0,627.0548438959104,0
,,,1.0,0,3,0,3.0,32,0,0,541.1484783786605,0
,,,1.0,0,4,0,4.0,48,0,0,627.0548438959104,0
,,,1.0,1,2,0,3.0,48,0,0,484.8967884492938,0
,,,1.0,0,5,0,5.0,39,0,0,572.6966468517686,0
1.0,1.0,1.0,6.0,0,16,0,16.0,28,0,0,544.0482608419588,1
,,,0.0,0,0,0,2.0,31,0,0,665.8756578660358,0
,,,2.0,0,0,2,4.0,31,0,0,571.2612163531361,0
,,,1.0,0,2,0,3.0,20,0,0,,0
,,,4.0,7,0,6,10.0,20,0,0,,0
,,,0.0,0,0,3,2.0,35,0,0,517.3226648821982,0
,,,0.0,0,1,0,1.0,25,0,1,569.2263280765441,0
,,,0.0,0,0,4,2.0,25,0,0,597.5512716220405,0
,,,0.0,0,2,0,2.0,57,0,0,601.0725904014084,0
,,,0.0,0,2,0,2.0,56,0,0,642.4377559882863,0
,,,0.0,0,2,0,2.0,19,0,0,541.7794137059703,0
,,,0.0,5,0,0,2.0,47,0,0,624.6321397518441,0
,,,0.0,0,0,3,2.0,43,1,0,577.9856128671641,0
,,,1.0,0,3,0,3.0,24,0,0,510.3236526561964,0
,,,0.0,0,1,0,1.0,21,1,0,517.7859143757363,0
,,,1.0,0,6,0,6.0,33,1,0,627.8515959327873,0
,,,1.0,0,0,8,7.0,38,0,0,634.3876080519926,0
,,,0.0,0,0,5,4.0,28,0,0,611.1168235858707,0
,,,0.0,0,4,0,4.0,32,1,0,588.2262388482454,0
,,,2.0,7,0,0,7.0,28,0,0,568.1234134839351,0
,,,2.0,0,7,0,7.0,48,0,0,619.6558545510832,0
,,,0.0,0,0,2,1.0,28,0,0,627.0548438959104,0
,,,0.0,0,4,0,5.0,35,0,0,542.9335047353846,0
,,,0.0,0,1,0,1.0,21,0,0,578.7641599414397,0
,,,1.0,0,0,6,6.0,28,0,0,473.7085203992707,0
6.0,0.0,0.0,1.0,0,7,0,7.0,30,0,0,612.2197381784796,1
,,,0.0,0,4,0,4.0,37,0,0,571.2612163531361,0
,,,1.0,0,6,0,5.0,21,0,0,581.4058572492025,0
1.0,0.0,0.0,0.0,0,4,0,3.0,58,0,0,541.0848351335907,1
3.0,2.0,2.0,1.0,0,0,10,9.0,48,0,0,573.6829236435293,1
,,,5.0,15,6,1,13.0,19,0,0,453.03191323455366,0
,,,0.0,0,2,0,1.0,23,1,0,566.3829068882611,0
,,,0.0,0,1,0,1.0,35,0,0,612.3230903950008,0
,,,0.0,0,1,0,,34,1,0,526.2418694967481,0
,,,0.0,0,2,0,,40,0,0,619.6558545510832,0
,,,3.0,0,8,0,6.0,39,0,0,572.4755399235282,0
,,,2.0,8,0,0,6.0,22,0,0,572.4491875169192,0
,,,0.0,0,1,0,1.0,33,0,0,612.2197381784796,0
,,,1.0,5,1,0,6.0,31,0,0,587.4284003526782,0
,,,0.0,0,0,2,2.0,37,1,0,447.7129593518473,0
3.0,1.0,0.0,3.0,0,8,1,8.0,31,0,0,611.1168235858707,1
,,,0.0,0,0,1,1.0,33,0,0,632.9521775533601,0
,,,0.0,0,1,0,1.0,44,0,0,537.3394626229477,0
,,,2.0,0,13,0,13.0,56,0,0,637.8257240912637,0
,,,1.0,0,6,0,6.0,23,1,0,552.8617591353388,0
,,,3.0,0,7,4,11.0,38,0,0,563.5156481632588,0
,,,0.0,0,1,4,5.0,35,0,0,511.17883892025634,0
,,,1.0,0,0,4,4.0,34,0,0,585.7718629258053,0
,,,0.0,0,1,0,1.0,24,0,0,632.9521775533601,0
,,,1.0,0,1,0,1.0,24,0,0,612.3230903950008,0
,,,0.0,0,4,0,4.0,47,0,0,568.1234134839351,0
,,,2.0,0,6,0,6.0,23,0,0,572.6966468517686,0
,,,0.0,0,4,0,2.0,28,0,0,632.9521775533601,0
,,,9.0,0,0,8,7.0,32,0,0,600.5436816987657,0
,,,0.0,0,3,0,3.0,33,0,0,471.7064586820813,0
,,,1.0,0,6,0,5.0,23,0,0,,0
5.0,4.0,2.0,5.0,0,8,8,17.0,23,0,0,572.6966468517686,1
,,,1.0,0,0,3,6.0,28,0,0,572.6966468517686,0
,,,0.0,0,1,0,1.0,30,0,0,601.9791121973982,0
,,,2.0,0,3,6,10.0,26,0,0,589.6306117226055,0
2.0,1.0,0.0,0.0,1,2,0,3.0,24,0,0,607.646504810646,1
,,,1.0,0,3,0,3.0,21,0,0,585.7936325525093,0
,,,3.0,0,6,0,7.0,19,0,0,541.7794137059703,0
,,,1.0,0,5,0,6.0,54,0,1,497.6625126615624,0
,,,0.0,0,4,0,6.0,32,0,0,619.6558545510832,0
1.0,0.0,0.0,2.0,0,10,0,9.0,18,0,0,,1
,,,1.0,0,2,0,3.0,31,0,0,489.15424293983045,0
,,,2.0,7,2,0,8.0,31,0,0,619.6558545510832,0
1.0,1.0,0.0,1.0,0,7,0,6.0,42,0,0,572.4755399235282,1
,,,2.0,0,4,0,3.0,63,0,0,626.1964441332337,0
,,,18.0,10,10,2,19.0,22,0,1,525.2697490224258,0
,,,0.0,0,1,0,1.0,40,0,1,473.7085203992707,0
1.0,0.0,0.0,1.0,0,6,0,6.0,47,0,0,609.6813930872381,1
,,,2.0,1,10,0,9.0,35,1,0,549.6894243132951,0
,,,,0,0,0,,36,1,0,563.4349010224441,0
1.0,1.0,0.0,2.0,0,6,0,6.0,29,0,0,606.955397398159,1
1.0,0.0,0.0,1.0,4,0,0,3.0,43,0,1,533.7257041434376,1
,,,1.0,0,0,5,5.0,31,0,0,632.9521775533601,0
2.0,0.0,0.0,1.0,0,9,0,8.0,41,0,0,615.275435199675,1
,,,0.0,0,2,0,2.0,28,0,0,612.2197381784796,0
2.0,1.0,1.0,1.0,0,10,0,10.0,40,0,1,585.9929698540457,1
,,,2.0,0,6,0,6.0,31,0,0,627.0548438959104,0
,,,2.0,0,9,0,12.0,48,1,0,586.705685488566,0
,,,0.0,3,0,0,3.0,30,0,0,600.5436816987657,0
,,,0.0,0,2,0,2.0,20,0,0,557.7174340160099,0
1.0,1.0,0.0,0.0,3,0,0,3.0,34,0,0,615.275435199675,1
1.0,1.0,1.0,3.0,0,10,0,8.0,47,0,0,510.10383082023,1
,,,0.0,0,0,0,,44,1,1,621.9542622753378,0
,,,3.0,0,13,0,10.0,36,1,0,563.4349010224441,0
1.0,0.0,0.0,0.0,0,1,2,3.0,23,0,0,564.9671223278916,1
,,,0.0,0,3,2,5.0,35,0,0,634.1683529093362,0
,,,0.0,1,4,0,5.0,32,0,0,603.1461898675387,0
1.0,0.0,0.0,0.0,0,1,0,1.0,23,0,1,518.7086780149747,1
,,,1.0,0,6,0,6.0,40,0,0,653.280525761654,0
,,,1.0,0,2,0,2.0,29,0,0,540.3423184886561,0
,,,1.0,0,3,0,3.0,24,0,0,588.5313149452869,0
1.0,1.0,0.0,4.0,0,11,0,9.0,31,0,0,572.2474931448966,1
,,,2.0,0,5,0,4.0,39,0,0,612.2197381784796,0
,,,1.0,1,1,0,5.0,30,0,0,651.8450952630212,0
