dpd_5_cnt,dpd_15_cnt,dpd_30_cnt,close_loans_cnt,federal_district_nm,payment_type_0,payment_type_1,payment_type_2,payment_type_3,payment_type_4,payment_type_5,past_billings_cnt,score_1,score_2,age,gender,bad_flag,rep_loan_date_year,rep_loan_date_month,rep_loan_date_day,rep_loan_date_weekday,first_loan_year,first_loan_month,first_loan_day,first_loan_weekday,first_overdue_date_year,first_overdue_date_month,first_overdue_date_day,first_overdue_date_weekday
,,,1.0,4,0,0,6,0,0,0,6.0,627.0548438959104,,39,0,0,2016,4,12,5,2015,4,12,3,,,,-1
,,,2.0,4,0,0,8,0,0,0,8.0,600.2337265614923,,51,0,0,2016,12,19,1,2016,2,24,6,,,,-1
,,,6.0,5,0,18,0,2,0,0,10.0,539.4750274741252,,24,0,0,2016,9,3,2,2015,10,24,2,,,,-1
,,,4.0,3,0,0,12,3,0,0,11.0,612.3230903950008,,27,0,0,2016,7,3,3,2015,7,3,0,,,,-1
,,,0.0,4,0,0,3,0,0,0,2.0,566.6879829853025,,27,0,0,2016,4,11,1,2016,1,16,2,,,,-1
,,,0.0,3,0,0,1,0,0,0,,530.9303819582392,,42,0,1,2015,5,5,5,2015,4,1,6,,,,-1
,,,0.0,2,0,0,2,0,0,0,2.0,544.3689352340174,,47,0,0,2016,2,16,5,2015,11,20,0,,,,-1
,,,0.0,4,0,0,0,3,0,0,3.0,625.6194133972778,,27,0,0,2016,9,20,5,2016,5,26,4,,,,-1
,,,0.0,3,0,0,0,0,0,0,,541.4429301495201,,43,0,0,2016,7,31,3,2016,7,21,4,,,,-1
,,,0.0,2,0,0,0,1,0,0,,542.6944836550686,,47,1,0,2016,8,8,1,2016,7,12,5,,,,-1
,,,0.0,3,0,0,1,0,0,0,,488.7895698932218,,40,1,1,2016,9,24,2,2016,8,23,5,,,,-1
,,,1.0,1,0,0,11,0,0,0,10.0,611.6102840777347,,37,1,0,2015,12,25,0,2015,2,12,4,,,,-1
,,,0.0,6,0,0,2,0,0,0,2.0,585.9929698540457,,24,0,0,2016,4,14,4,2016,1,26,5,,,,-1
,,,5.0,3,0,0,14,0,0,0,13.0,546.1167700019976,,32,1,0,2016,10,2,3,2015,8,13,4,,,,-1
1.0,0.0,0.0,5.0,3,0,0,18,0,0,0,17.0,619.6558545510832,,31,0,0,2016,11,12,2,2015,3,14,2,2015.0,6.0,13.0,2
,,,0.0,6,0,0,3,0,0,0,2.0,588.5313149452869,,30,0,0,2016,6,29,6,2016,4,8,0,,,,-1
3.0,2.0,1.0,1.0,3,0,0,7,0,0,0,8.0,540.3439832073377,,22,0,1,2016,6,24,0,2015,10,3,2,2016.0,3.0,6.0,3
,,,1.0,3,0,0,3,0,0,0,3.0,596.4990001790754,,31,0,0,2016,10,8,2,2016,2,28,3,,,,-1
,,,2.0,3,0,0,5,0,0,0,4.0,612.2197381784796,,45,0,0,2016,11,8,5,2016,5,18,6,,,,-1
,,,1.0,6,0,0,0,0,0,0,3.0,590.3764062184953,,25,0,0,2016,9,24,2,2016,1,23,2,,,,-1
,,,1.0,0,0,0,7,0,0,0,9.0,601.9791121973982,,33,0,0,2016,3,31,4,2015,6,22,1,,,,-1
,,,1.0,6,0,0,4,0,0,0,4.0,597.9002555793649,,53,0,0,2016,4,1,0,2015,11,3,5,,,,-1
1.0,1.0,1.0,4.0,3,0,1,14,0,1,0,19.0,,,51,0,0,2016,12,28,6,2015,3,25,6,2016.0,1.0,30.0,2
,,,3.0,4,0,0,10,0,0,0,10.0,577.8040225802301,,41,0,0,2016,5,5,4,2015,6,18,4,,,,-1
,,,1.0,3,0,0,2,1,0,0,6.0,548.7031475215347,,43,1,1,2016,6,9,4,2015,10,25,3,,,,-1
1.0,1.0,0.0,1.0,6,0,0,4,0,0,0,4.0,625.6194133972778,,29,0,0,2016,9,28,6,2016,4,16,2,2016.0,7.0,22.0,0
,,,0.0,2,0,0,3,0,0,0,3.0,500.72068367261534,,35,0,0,2016,6,10,0,2016,3,13,3,,,,-1
,,,0.0,6,0,0,0,4,0,0,4.0,624.7610136346011,,53,0,0,2016,5,21,2,2016,1,17,3,,,,-1
,,,0.0,2,0,0,2,0,0,0,2.0,577.5433136554443,,37,0,0,2016,8,4,4,2016,5,16,1,,,,-1
1.0,0.0,0.0,4.0,3,0,0,12,0,0,0,11.0,619.6558545510832,,31,0,0,2016,5,7,2,2015,3,14,2,2015.0,6.0,13.0,2
,,,0.0,3,0,0,0,1,0,0,1.0,588.5313149452869,,26,0,0,2016,7,10,3,2016,5,28,2,,,,-1
,,,0.0,6,0,0,0,5,0,0,4.0,601.9791121973982,,27,0,0,2016,9,15,4,2016,4,18,1,,,,-1
,,,2.0,6,0,0,9,0,0,0,9.0,588.6555455610842,,43,0,0,2016,6,5,3,2015,4,7,5,,,,-1
,,,7.0,3,0,0,16,0,0,0,14.0,550.2353688269822,,43,0,0,2016,11,7,1,2015,9,7,1,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,503.8555390286815,,30,0,0,2016,2,10,6,2016,1,12,5,,,,-1
,,,1.0,4,0,0,5,0,0,0,5.0,620.8720299070594,,44,0,0,2016,9,25,3,2015,9,20,3,,,,-1
,,,2.0,3,0,3,0,16,0,0,8.0,610.8876598963683,,30,0,0,2016,2,25,4,2015,6,10,6,,,,-1
,,,1.0,0,0,0,7,0,0,0,8.0,601.9791121973982,,27,0,0,2016,2,20,2,2015,2,27,0,,,,-1
,,,2.0,3,0,0,5,0,0,0,7.0,517.8026289496404,,44,0,0,2016,10,8,2,2015,10,31,2,,,,-1
,,,0.0,3,0,0,4,0,0,0,3.0,651.2721758317459,,51,0,0,2016,3,12,2,2015,12,8,5,,,,-1
,,,1.0,6,0,0,10,0,0,0,10.0,632.9521775533601,,36,0,0,2016,11,5,2,2016,1,2,2,,,,-1
,,,0.0,0,0,0,2,0,0,0,2.0,570.7456576540362,,32,0,0,2016,12,17,2,2016,10,9,3,,,,-1
,,,2.0,0,0,0,5,0,0,0,5.0,591.1024454624858,,44,0,0,2016,9,21,6,2016,2,12,0,,,,-1
,,,1.0,2,0,0,2,0,0,0,3.0,601.9791121973982,,35,0,0,2016,6,18,2,2015,11,29,3,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,560.8305710044189,,29,0,0,2015,11,18,6,2015,10,16,0,,,,-1
2.0,1.0,1.0,4.0,3,0,0,25,0,0,0,13.0,542.019960885476,,53,0,0,2016,11,22,5,2015,9,6,3,2016.0,5.0,9.0,1
,,,0.0,2,0,0,1,0,0,0,,532.0544183831076,,39,0,0,2016,11,16,6,2016,10,10,1,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,623.5489067091522,,35,0,0,2016,12,11,3,2016,11,7,1,,,,-1
1.0,0.0,0.0,1.0,3,0,0,4,0,0,0,3.0,563.999392462796,,53,1,0,2016,6,15,6,2015,8,24,1,2015.0,10.0,2.0,0
,,,1.0,6,0,0,7,0,0,0,5.0,616.7108656983075,,42,0,0,2016,5,30,1,2015,12,4,0,,,,-1
,,,0.0,2,0,0,1,0,0,0,1.0,601.9791121973982,,41,0,0,2015,11,17,5,2015,10,9,0,,,,-1
,,,1.0,4,0,0,3,0,0,0,3.0,628.8821125713023,,54,0,0,2016,9,24,2,2016,5,4,6,,,,-1
,,,0.0,4,0,0,0,0,2,0,2.0,612.2197381784796,,27,0,0,2015,7,10,0,2015,4,19,3,,,,-1
,,,1.0,3,0,0,3,0,0,0,3.0,563.4349010224441,,27,1,0,2015,8,2,3,2015,4,25,2,,,,-1
,,,1.0,3,0,0,2,0,0,0,6.0,619.6558545510832,,34,0,0,2016,10,16,3,2016,4,9,2,,,,-1
,,,4.0,3,0,0,15,0,0,0,14.0,,,25,0,0,2016,10,17,1,2015,6,16,5,,,,-1
,,,0.0,6,0,0,1,0,0,0,1.0,541.0907326935791,,27,0,0,2016,4,20,6,2016,3,12,2,,,,-1
1.0,0.0,0.0,1.0,1,0,0,0,6,0,0,8.0,576.5501823685315,,41,1,0,2016,12,30,0,2016,2,18,4,2016.0,11.0,20.0,3
,,,3.0,1,0,0,0,12,0,0,9.0,563.8023039916577,,33,1,0,2016,9,14,6,2015,2,22,3,,,,-1
,,,0.0,3,0,0,2,0,0,0,2.0,573.2826041542753,,28,0,0,2016,6,24,0,2016,3,26,2,,,,-1
,,,0.0,3,0,0,3,0,0,0,3.0,588.6555455610842,,26,0,0,2015,12,30,6,2015,9,21,1,,,,-1
,,,0.0,1,0,0,0,1,0,0,1.0,526.0207925048397,,38,0,0,2016,4,3,3,2016,2,13,2,,,,-1
,,,2.0,6,0,0,0,7,0,0,6.0,651.8450952630212,,41,0,0,2016,9,19,1,2016,1,18,1,,,,-1
,,,0.0,4,0,0,0,0,0,0,,572.7764018475398,,55,0,0,2016,2,21,3,2016,1,25,1,,,,-1
,,,2.0,3,0,0,6,0,0,0,6.0,476.36134536165713,,28,1,1,2016,3,12,2,2015,9,9,6,,,,-1
,,,1.0,7,0,0,0,6,0,0,6.0,587.4391082261483,,30,0,0,2016,5,12,4,2015,11,3,5,,,,-1
,,,0.0,0,0,1,2,0,0,0,3.0,606.0914194981237,,31,0,0,2016,6,7,5,2016,2,18,4,,,,-1
,,,3.0,3,0,0,7,0,0,0,9.0,542.3983965807104,,24,0,0,2016,10,22,2,2015,11,24,5,,,,-1
,,,1.0,4,0,0,2,0,0,0,2.0,580.3688658932807,,30,1,1,2016,10,30,3,2016,8,5,0,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,511.06466187021806,,41,0,0,2015,12,19,2,2015,10,26,1,,,,-1
,,,2.0,4,0,0,5,0,0,0,7.0,601.6259140670437,,34,1,0,2016,7,2,2,2015,11,25,6,,,,-1
,,,0.0,5,0,0,0,3,0,0,3.0,566.1724242862027,,39,0,0,2016,8,28,3,2016,5,23,1,,,,-1
,,,1.0,1,0,0,0,10,0,0,10.0,635.3341555217064,,50,0,0,2016,10,16,3,2015,8,29,2,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,646.9827401563746,,47,0,0,2016,5,16,1,2016,3,17,4,,,,-1
4.0,2.0,1.0,1.0,3,0,0,5,0,0,0,6.0,596.3850700849613,,25,0,0,2015,10,9,0,2015,4,7,5,2015.0,7.0,6.0,1
1.0,1.0,0.0,0.0,4,0,0,3,0,0,0,3.0,488.7171336549417,,32,1,0,2015,12,30,6,2015,9,18,0,2015.0,10.0,20.0,5
,,,0.0,2,0,0,7,0,0,0,5.0,572.6966468517686,,30,0,0,2016,10,26,6,2016,4,24,3,,,,-1
2.0,2.0,2.0,1.0,3,0,0,6,0,0,0,6.0,435.2135333012488,,33,0,0,2015,12,23,6,2015,6,18,4,2015.0,8.0,21.0,0
,,,0.0,5,0,0,5,0,0,0,5.0,607.646504810646,,34,0,0,2016,5,1,3,2015,11,7,2,,,,-1
,,,0.0,4,0,0,2,0,0,0,2.0,580.8905364478887,,27,1,0,2015,12,6,3,2015,10,5,1,,,,-1
,,,0.0,0,0,0,5,0,0,0,2.0,550.8684474883883,,24,1,0,2016,11,13,3,2016,8,15,1,,,,-1
,,,0.0,6,0,0,3,0,0,0,3.0,490.10970937102087,,42,0,0,2016,9,16,0,2016,5,18,6,,,,-1
1.0,1.0,0.0,1.0,6,0,9,0,1,0,0,4.0,603.3664206627177,,32,0,0,2016,7,26,5,2016,2,28,3,2016.0,7.0,1.0,0
,,,0.0,0,0,0,4,1,0,0,5.0,544.1727604514557,,21,0,0,2016,11,8,5,2016,5,18,6,,,,-1
,,,1.0,3,0,0,3,0,0,0,3.0,582.8206350320019,,36,0,0,2015,10,25,3,2015,5,30,2,,,,-1
1.0,1.0,0.0,0.0,4,0,0,2,0,0,0,2.0,641.8821585358019,,28,1,0,2016,6,5,3,2016,3,11,0,2016.0,4.0,15.0,0
,,,1.0,3,0,1,2,0,0,0,3.0,575.3420005899792,,34,0,0,2016,12,10,2,2016,8,31,6,,,,-1
,,,1.0,3,0,0,2,6,0,0,6.0,609.6813930872381,,24,0,0,2016,10,2,3,2016,3,30,6,,,,-1
,,,0.0,3,0,0,2,0,0,0,2.0,537.7649431846062,,34,0,0,2016,11,17,4,2016,9,11,3,,,,-1
,,,1.0,3,0,3,0,0,0,0,3.0,552.8617591353388,,30,1,0,2015,11,20,0,2015,7,26,3,,,,-1
2.0,0.0,0.0,0.0,4,0,0,5,0,0,0,5.0,488.80104480947614,,29,1,1,2016,6,4,2,2015,12,30,6,2016.0,1.0,30.0,2
,,,0.0,4,0,0,1,0,0,0,1.0,626.1964441332337,,65,0,0,2015,11,18,6,2015,10,16,0,,,,-1
,,,2.0,3,0,0,9,0,0,0,9.0,606.844719777903,,37,0,0,2016,12,13,5,2016,2,17,6,,,,-1
,,,1.0,2,0,0,0,0,0,0,3.0,568.5420359730963,,31,1,0,2016,4,15,0,2016,1,8,0,,,,-1
,,,2.0,3,0,0,6,0,0,0,6.0,559.8665713017592,,35,0,0,2016,3,11,0,2015,8,14,0,,,,-1
,,,0.0,2,0,0,2,0,0,0,2.0,523.421603207756,,21,0,0,2015,11,20,0,2015,9,9,6,,,,-1
,,,1.0,6,0,0,4,0,0,0,3.0,558.9857020954623,,36,0,0,2016,4,23,2,2015,12,30,6,,,,-1
,,,1.0,1,0,1,0,2,0,0,3.0,540.2900786159839,,49,0,0,2016,3,15,5,2015,4,25,2,,,,-1
,,,0.0,6,0,0,0,0,0,0,,497.5934834869384,,26,1,1,2016,8,20,2,2016,8,10,6,,,,-1
,,,0.0,4,0,0,0,0,0,0,,636.1174903214848,,25,0,0,2015,11,17,5,2015,10,31,2,,,,-1
1.0,0.0,0.0,0.0,3,0,0,7,0,0,0,6.0,563.8871492935205,,25,0,0,2015,9,6,3,2015,3,4,6,2015.0,8.0,7.0,0
,,,0.0,4,0,0,0,3,0,0,3.0,585.6878937570042,,41,1,0,2016,5,2,1,2016,1,8,0,,,,-1
,,,1.0,3,0,0,3,0,0,0,3.0,590.3764062184953,,30,0,0,2016,4,7,4,2015,9,28,1,,,,-1
,,,0.0,2,0,0,2,0,0,0,2.0,466.1900574008522,,23,0,1,2016,11,2,6,2016,8,6,2,,,,-1
,,,0.0,3,0,0,5,0,0,0,5.0,585.6878937570042,,33,1,0,2016,9,29,4,2016,4,9,2,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,554.3939804407863,,41,0,0,2016,12,25,3,2016,10,28,0,,,,-1
1.0,0.0,0.0,1.0,0,0,0,6,0,0,0,6.0,539.4404955212825,,28,0,0,2016,2,9,5,2015,5,9,2,2015.0,11.0,13.0,0
,,,0.0,0,0,2,0,0,0,0,2.0,615.275435199675,,38,0,0,2016,5,21,2,2016,3,21,1,,,,-1
,,,1.0,1,0,0,3,0,0,0,3.0,593.1157199082634,,65,0,0,2016,4,27,6,2015,11,26,4,,,,-1
,,,0.0,5,0,0,4,0,0,0,4.0,619.6558545510832,,39,0,0,2016,10,17,1,2016,5,17,5,,,,-1
,,,0.0,1,0,0,1,0,0,0,1.0,577.0790910711745,,49,1,0,2015,12,29,5,2015,11,30,1,,,,-1
,,,1.0,0,0,0,3,0,0,0,3.0,639.4927671355108,,53,0,0,2016,10,9,3,2015,11,8,3,,,,-1
1.0,0.0,0.0,4.0,3,0,0,12,0,0,0,11.0,549.9945004103366,,23,0,0,2016,7,18,1,2015,8,10,1,2016.0,2.0,13.0,2
,,,0.0,1,0,0,0,0,0,0,,517.5464974877998,,62,1,1,2016,11,21,1,2016,11,19,2,,,,-1
3.0,0.0,0.0,1.0,3,0,0,6,3,0,0,9.0,579.8754054014169,,23,0,1,2016,4,13,6,2015,6,8,1,2015.0,11.0,13.0,0
,,,3.0,2,0,0,0,5,0,0,5.0,634.3876080519926,,26,0,0,2016,4,15,0,2015,5,2,2,,,,-1
,,,0.0,2,0,0,5,0,0,0,4.0,568.396683305495,,52,0,0,2016,3,26,2,2015,10,28,6,,,,-1
,,,0.0,7,0,0,1,0,0,0,1.0,615.275435199675,,32,0,0,2016,10,25,5,2016,8,27,2,,,,-1
1.0,0.0,0.0,1.0,6,0,0,4,2,0,0,6.0,567.4450271819936,,27,0,0,2016,9,4,3,2015,10,5,1,2016.0,1.0,15.0,0
,,,2.0,6,0,5,2,0,0,0,6.0,549.7311607367926,,32,0,0,2016,11,18,0,2016,4,8,0,,,,-1
,,,1.0,6,0,0,2,0,0,0,3.0,594.2269247222166,,25,1,0,2016,10,12,6,2016,4,20,6,,,,-1
,,,0.0,6,0,0,3,0,0,0,1.0,526.0792554637613,,20,0,0,2015,11,20,0,2015,10,9,0,,,,-1
1.0,0.0,0.0,1.0,3,0,0,7,0,0,0,6.0,586.6270491898651,,40,0,0,2016,10,8,2,2016,3,12,2,2016.0,8.0,13.0,2
,,,0.0,3,0,0,1,0,0,0,1.0,593.5029472394731,,31,0,0,2016,11,16,6,2016,10,3,1,,,,-1
,,,2.0,3,0,0,4,0,0,0,5.0,651.8450952630212,,42,0,0,2016,10,7,0,2016,4,27,6,,,,-1
1.0,0.0,0.0,2.0,0,0,0,14,0,0,0,13.0,541.7794137059703,,18,0,1,2016,4,29,0,2015,2,24,5,2015.0,10.0,30.0,0
,,,0.0,3,0,0,3,0,0,0,3.0,634.3876080519926,,34,0,0,2015,12,24,4,2015,9,16,6,,,,-1
,,,1.0,3,0,0,1,0,0,0,,611.1168235858707,,27,0,0,2015,5,1,0,2015,4,1,6,,,,-1
,,,1.0,3,0,0,3,0,0,0,3.0,564.7260131334367,,23,0,0,2016,4,8,0,2015,10,14,6,,,,-1
,,,1.0,3,0,0,7,0,0,0,6.0,653.280525761654,,27,0,0,2015,11,12,4,2015,5,7,4,,,,-1
1.0,0.0,0.0,0.0,2,0,0,0,2,0,0,2.0,492.955855347064,,24,0,1,2016,4,7,4,2016,1,23,2,2016.0,3.0,1.0,5
3.0,2.0,1.0,2.0,4,0,1,5,4,0,0,10.0,595.8134257114565,,28,0,0,2016,9,30,0,2015,8,8,2,2015.0,11.0,13.0,0
1.0,0.0,0.0,0.0,4,0,0,4,0,0,0,3.0,595.8134257114565,,28,0,0,2015,12,5,2,2015,8,8,2,2015.0,11.0,13.0,0
,,,0.0,6,0,0,4,0,0,0,4.0,603.4486052794903,,44,0,0,2016,10,15,2,2016,5,20,0,,,,-1
,,,0.0,3,0,0,4,0,0,0,3.0,619.6508096696714,,29,0,0,2017,1,6,0,2016,9,23,0,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,601.9791121973982,,39,0,0,2016,9,20,5,2016,7,26,5,,,,-1
,,,1.0,6,0,0,0,0,0,0,1.0,452.3603748072472,,34,1,0,2016,12,6,5,2016,10,11,5,,,,-1
,,,0.0,3,0,0,5,0,0,0,5.0,447.1529539912179,,28,0,0,2016,8,21,3,2016,3,5,2,,,,-1
,,,4.0,6,0,0,10,0,0,0,10.0,521.1360152246979,,48,1,0,2016,11,5,2,2015,12,18,0,,,,-1
,,,1.0,3,0,0,3,0,0,0,3.0,657.1695094891958,,59,0,0,2016,5,21,2,2015,9,24,4,,,,-1
,,,0.0,3,0,1,0,5,0,0,5.0,588.6346671618082,,28,0,0,2016,6,13,1,2015,12,20,3,,,,-1
,,,3.0,3,0,0,9,0,0,0,9.0,636.4370701143151,,62,0,0,2016,10,28,0,2015,5,18,1,,,,-1
,,,1.0,3,0,0,3,0,0,0,6.0,619.6558545510832,,41,0,0,2016,10,1,2,2016,3,13,3,,,,-1
4.0,0.0,0.0,1.0,6,0,0,13,0,0,0,11.0,577.4430334883139,,43,0,0,2016,4,16,2,2015,5,10,3,2015.0,10.0,13.0,5
,,,0.0,3,0,0,2,0,0,0,2.0,643.8731864869187,,51,0,0,2015,8,2,3,2015,5,8,0,,,,-1
,,,2.0,1,0,0,7,0,0,0,6.0,572.6966468517686,,29,0,0,2016,2,17,6,2015,4,4,2,,,,-1
,,,1.0,3,0,0,3,0,0,0,3.0,579.3729213324838,,23,1,0,2015,9,26,2,2015,6,21,3,,,,-1
,,,0.0,0,0,3,0,0,0,0,3.0,585.9929698540457,,48,0,0,2016,11,10,4,2016,7,29,0,,,,-1
,,,5.0,4,0,0,19,0,0,0,16.0,544.4004582978997,,36,0,0,2016,11,7,1,2015,5,5,5,,,,-1
,,,1.0,0,0,0,3,0,0,0,3.0,616.7108656983075,,40,0,0,2016,10,4,5,2015,3,17,5,,,,-1
,,,0.0,3,0,0,4,0,0,0,5.0,590.6002388240968,,51,1,0,2016,9,20,5,2016,3,28,1,,,,-1
,,,1.0,3,0,0,3,0,0,0,3.0,606.2756279993458,,46,0,0,2016,7,28,4,2015,11,21,2,,,,-1
1.0,1.0,0.0,3.0,2,0,12,0,0,0,0,9.0,608.2442337769676,,51,0,0,2016,5,2,1,2015,7,21,5,2015.0,12.0,20.0,3
,,,1.0,6,0,0,2,0,0,0,3.0,557.4141273766304,,24,0,0,2016,5,20,0,2015,10,6,5,,,,-1
,,,0.0,4,0,0,2,0,0,0,2.0,502.8084709976394,,21,0,0,2015,9,2,6,2015,6,21,3,,,,-1
,,,0.0,3,0,0,5,0,0,0,5.0,571.2612163531361,,40,0,0,2016,8,29,1,2016,3,24,4,,,,-1
,,,0.0,7,0,0,0,3,0,0,3.0,517.5664837849877,,32,0,0,2016,9,15,4,2016,5,19,4,,,,-1
,,,0.0,3,0,0,5,0,0,0,5.0,575.0899935972541,,35,0,0,2016,3,29,5,2015,10,8,4,,,,-1
,,,1.0,4,0,0,5,0,0,0,5.0,612.3230903950008,,31,0,0,2015,10,1,4,2015,4,3,0,,,,-1
,,,1.0,6,0,0,3,0,0,0,3.0,601.9791121973982,,26,0,0,2016,6,16,4,2016,3,6,3,,,,-1
,,,2.0,0,0,0,2,0,0,0,4.0,502.45056594210746,,28,0,0,2016,10,21,0,2016,4,21,4,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,548.7031475215347,,23,1,1,2015,11,2,1,2015,9,22,5,,,,-1
,,,2.0,3,0,0,4,0,0,0,4.0,610.4908995285738,,23,0,0,2016,8,22,1,2016,3,27,3,,,,-1
,,,2.0,2,0,0,8,0,0,0,8.0,596.4648250807322,,61,0,0,2016,8,14,3,2015,11,26,4,,,,-1
,,,0.0,2,0,0,5,0,0,0,4.0,632.9521775533601,,25,0,0,2016,9,18,3,2016,5,21,2,,,,-1
,,,3.0,3,0,0,13,0,0,0,11.0,513.7500105709005,,34,0,0,2016,12,6,5,2015,12,13,3,,,,-1
,,,0.0,4,0,0,1,1,0,0,2.0,601.9791121973982,,28,0,0,2016,8,5,0,2016,6,1,6,,,,-1
1.0,1.0,0.0,4.0,1,0,0,11,0,0,0,8.0,571.2612163531361,,27,0,0,2016,12,31,2,2016,4,23,2,2016.0,7.0,30.0,2
,,,3.0,6,0,24,4,0,0,0,9.0,623.7769534877841,,32,0,0,2016,9,26,1,2015,11,26,4,,,,-1
,,,1.0,6,0,0,8,0,0,0,4.0,612.3230903950008,,29,0,0,2016,8,19,0,2016,3,26,2,,,,-1
,,,4.0,5,0,0,10,0,0,0,10.0,599.4929842505511,,44,1,0,2016,9,10,2,2015,11,14,2,,,,-1
,,,0.0,5,0,0,1,2,0,0,3.0,493.8091296194064,,31,1,1,2016,4,10,3,2015,12,30,6,,,,-1
,,,0.0,3,0,0,4,0,0,0,4.0,648.4181706550072,,27,0,0,2016,1,25,1,2015,9,19,2,,,,-1
1.0,0.0,0.0,2.0,0,0,0,5,0,0,0,6.0,610.3941087217587,,44,1,0,2016,5,8,3,2015,8,15,2,2015.0,11.0,20.0,0
,,,1.0,3,0,0,3,0,0,0,3.0,502.45056594210746,,30,0,0,2016,10,11,5,2016,3,15,5,,,,-1
,,,1.0,7,0,0,3,0,0,0,3.0,513.7500105709005,,30,0,1,2016,6,12,3,2016,3,4,0,,,,-1
,,,0.0,3,0,0,2,0,0,0,2.0,612.2197381784796,,43,0,0,2016,8,5,0,2016,6,3,0,,,,-1
,,,0.0,3,0,0,2,0,0,0,1.0,572.6966468517686,,37,0,0,2015,11,15,3,2015,9,16,6,,,,-1
1.0,1.0,0.0,1.0,3,0,0,2,1,0,0,3.0,511.6369424636986,,26,0,0,2016,9,24,2,2016,5,4,6,2016.0,7.0,8.0,0
,,,1.0,6,0,0,2,3,0,0,4.0,631.016908700912,,27,1,0,2016,10,22,2,2015,12,15,5,,,,-1
,,,0.0,6,0,0,0,3,0,0,3.0,595.8134257114565,,34,0,0,2016,2,28,3,2015,11,14,2,,,,-1
,,,2.0,4,0,0,8,0,0,0,8.0,539.5696994231819,,24,0,0,2016,3,19,2,2015,6,19,0,,,,-1
,,,1.0,1,0,3,0,0,0,0,3.0,,,31,0,0,2015,12,29,5,2015,8,25,5,,,,-1
,,,4.0,3,0,3,6,0,0,0,8.0,541.7794137059703,,19,0,0,2016,2,14,3,2015,6,3,6,,,,-1
,,,2.0,2,0,0,6,0,0,0,6.0,551.956229484393,,48,0,0,2016,4,3,3,2015,4,29,6,,,,-1
,,,0.0,4,0,0,2,0,0,0,2.0,539.1712665597291,,39,0,0,2016,6,29,6,2016,4,10,3,,,,-1
1.0,1.0,0.0,1.0,3,0,0,4,0,0,0,4.0,608.0134739099299,,32,0,0,2016,8,18,4,2016,4,20,6,2016.0,5.0,20.0,0
,,,0.0,7,0,0,1,0,0,0,1.0,570.7456576540362,,24,0,0,2016,12,3,2,2016,10,23,3,,,,-1
1.0,1.0,0.0,1.0,3,0,0,5,0,0,0,5.0,496.8738556970743,,56,0,0,2016,5,17,5,2015,12,10,4,2016.0,4.0,15.0,0
,,,0.0,7,0,0,0,1,0,0,1.0,538.5853092572225,,33,0,0,2015,12,27,3,2015,11,20,0,,,,-1
,,,3.0,4,0,0,9,0,0,0,7.0,494.7069100337142,,21,0,0,2015,12,3,4,2015,4,28,5,,,,-1
,,,4.0,0,0,0,11,0,0,0,11.0,588.6346671618082,,34,0,0,2016,9,27,5,2015,6,2,5,,,,-1
,,,1.0,3,0,0,2,0,0,0,2.0,559.1322117988092,,33,0,0,2015,5,13,6,2015,2,15,3,,,,-1
,,,2.0,2,0,5,0,0,0,0,5.0,607.7722958763472,,49,1,0,2016,6,15,6,2015,10,11,3,,,,-1
,,,0.0,2,0,0,3,0,0,0,2.0,658.6049399878282,,57,0,0,2016,5,26,4,2016,2,28,3,,,,-1
,,,0.0,4,0,0,0,2,0,0,1.0,552.8617591353388,,23,1,0,2016,10,28,0,2016,9,13,5,,,,-1
,,,2.0,3,0,0,9,0,0,0,12.0,595.8134257114565,,24,0,0,2016,5,22,3,2015,4,27,1,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,525.5049098394803,,29,0,0,2015,12,14,1,2015,11,11,6,,,,-1
,,,0.0,3,0,0,3,0,0,0,2.0,556.1869821682243,,34,0,0,2015,12,9,6,2015,9,10,4,,,,-1
,,,0.0,6,0,0,0,1,0,0,1.0,618.2204240524505,,26,0,0,2016,10,30,3,2016,9,25,3,,,,-1
,,,0.0,3,0,0,0,2,0,0,1.0,572.6966468517686,,33,0,0,2015,12,17,4,2015,10,24,2,,,,-1
,,,7.0,3,0,0,13,0,0,0,8.0,572.6966468517686,,25,0,0,2015,12,24,4,2015,3,30,1,,,,-1
,,,2.0,3,0,1,8,0,0,0,8.0,612.2197381784796,,35,0,0,2016,8,24,6,2015,9,2,6,,,,-1
,,,2.0,0,0,0,9,0,0,0,9.0,634.3876080519926,,48,0,0,2016,9,18,3,2015,9,12,2,,,,-1
,,,1.0,6,0,0,3,0,0,0,3.0,651.2721758317459,,56,0,0,2015,9,21,1,2015,4,21,5,,,,-1
,,,1.0,3,0,0,0,3,0,0,3.0,616.7108656983075,,33,0,0,2016,5,19,4,2015,10,23,0,,,,-1
,,,2.0,3,0,0,8,0,0,0,7.0,,,51,0,0,2016,8,9,5,2015,10,16,0,,,,-1
